comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
90.61,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REFERENCE CHECK (1).eml,eml,REFERENCE CHECK,UNRELATED,,0,0,0,0,32.0,0.03470031545741325,0.5514037151915914
90.61,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REFERENCE CHECK (2).eml,eml,REFERENCE CHECK,UNRELATED,,0,0,0,0,32.0,0.03470031545741325,0.5514037151915914
90.61,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REFERENCE CHECK.eml,eml,REFERENCE CHECK,UNRELATED,,0,0,0,0,32.0,0.03470031545741325,0.5514037151915914
90.59,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Withdrawal Form - LA Health.eml,eml,Withdrawal Form - LA Health,UNRELATED,,0,0,0,0,25.0,0.023411371237458192,0.4925277513446233
90.58,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Emailing_ SYSTEMS ACT AMMENDMENT.eml,eml,Emailing: SYSTEMS ACT AMMENDMENT,UNRELATED,,0,0,0,0,25.0,0.040498442367601244,0.475303146726117
90.53,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ONE TIME PIN (2).eml,eml,ONE TIME PIN,UNRELATED,,0,0,0,0,30.0,0.03571428571428571,0.5296118779177735
90.52,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CIRCULAR 4 OF 2024 - LABOUR RELATIONS SEMINAR 18 AND 19 MARCH 2024 (1).eml,eml,CIRCULAR 4 OF 2024 - LABOUR RELATIONS SEMINAR 18 AND 19 MARCH 2024,UNRELATED,,0,0,0,0,24.0,0.01644736842105263,0.4887128528276397
90.5,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fwd_ 09TH CORP. SERV. COMMITTEE AGENDA - 11.05.2023.eml,eml,Fwd: 09TH CORP. SERV. COMMITTEE AGENDA - 11.05.2023,UNRELATED,,0,0,0,0,28.0,0.047058823529411764,0.4979217675409195
90.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Request for Reset of DOL Password has been processed (1).eml,eml,Request for Reset of DOL Password has been processed,UNRELATED,,0,0,0,0,27.0,0.025477707006369428,0.509254705866482
90.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (2).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.00949367088607595,0.5452024079721267
90.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\WITHDRAWAL FORM (1).eml,eml,WITHDRAWAL FORM,UNRELATED,,0,0,0,0,26.0,0.031746031746031744,0.49298518091939103
90.43,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Emailing_ ATTENDANCE REGISTER FUN WALK.eml,eml,Emailing: ATTENDANCE REGISTER FUN WALK,UNRELATED,,0,0,0,0,24.0,0.037383177570093455,0.46691705924842924
90.43,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (12).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.02147239263803681,0.5427883496670475
90.42,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (16).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.018072289156626505,0.5360831416139066
90.41,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ONE TIME PIN (3).eml,eml,ONE TIME PIN,UNRELATED,,0,0,0,0,30.0,0.03571428571428571,0.5283477192839908
90.4,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (55).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.012698412698412698,0.5413449773621759
90.37,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MONETARY LEAVE BALANCES REPORT AS AT 30 JUNE 2023.eml,eml,MONETARY LEAVE BALANCES REPORT AS AT 30 JUNE 2023,UNRELATED,,0,0,0,0,28.0,0.04672897196261682,0.4970020742797693
90.32,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADVERT FOR DIRECTOR TECHNICAL.eml,eml,ADVERT FOR DIRECTOR TECHNICAL,UNRELATED,,0,0,0,0,28.0,0.028662420382165606,0.5145513591442811
90.31,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CLO CONTRACT.eml,eml,CLO CONTRACT,UNRELATED,,0,0,0,0,24.0,0.034482758620689655,0.4685943541335809
90.29,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LA Health -Application Form.eml,eml,LA Health -Application Form ,UNRELATED,,0,0,0,0,27.0,0.026578073089700997,0.5063451895929358
90.26,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\WITHDRAWAL FORM (2).eml,eml,WITHDRAWAL FORM,UNRELATED,,0,0,0,0,26.0,0.03470031545741325,0.4879469139103246
90.25,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LA Health  -Additional Dependant   - Updated   Certificate of Membership No_ 605947770-Mr JB Mahlaba -ID No_ 840420 5937 085- UP -T 1_2024.eml,eml,LA Health  -Additional Dependant   - Updated   Certificate of Membership No: 605947770-Mr JB Mahlaba -ID No: 840420 5937 085- UP -T 1/2024,UNRELATED,,0,0,0,0,32.0,0.03205128205128205,0.550496906942966
90.25,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ORGANOGRAM (1).eml,eml,ORGANOGRAM ,UNRELATED,,0,0,0,0,27.0,0.028662420382165606,0.5038784239320339
90.24,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (9).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.018072289156626505,0.5343186563982645
90.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\WITHDRAWAL FORM.eml,eml,WITHDRAWAL FORM,UNRELATED,,0,0,0,0,25.0,0.031545741324921134,0.48076312173730423
90.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (1).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,0.5435588766969044
90.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\BANK CONFIRMATION.eml,eml,BANK CONFIRMATION,UNRELATED,,0,0,0,0,28.0,0.019417475728155338,0.5224995957115843
90.16,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EMPLOYEES DATA.eml,eml,EMPLOYEES DATA,UNRELATED,,0,0,0,0,26.0,0.02531645569620253,0.4962436888628225
90.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DRAFT IPMS PLAN AND AGREEMENT.eml,eml,DRAFT IPMS PLAN AND AGREEMENT,UNRELATED,,0,0,0,0,28.0,0.030959752321981424,0.5105301212899139
90.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Emailing_ Panel of Contractors (4) (1).eml,eml,Emailing: Panel of Contractors (4) (1),UNRELATED,,0,0,0,0,25.0,0.040625,0.47061103534329835
90.11,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CORPORATE SERVICES.eml,eml,CORPORATE SERVICES,UNRELATED,,0,0,0,0,34.0,0.016666666666666666,0.5844165063837407
90.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Two-Pot Retirement System (1).eml,eml,The Two-Pot Retirement System,UNRELATED,,0,0,0,0,33.0,0.03374233128834356,0.5572246469721412
90.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Two-Pot Retirement System.eml,eml,The Two-Pot Retirement System,UNRELATED,,0,0,0,0,33.0,0.03374233128834356,0.5572246469721412
90.09,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (25).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,31.0,0.009554140127388535,0.5613067498489526
90.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (37).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,27.0,0.01834862385321101,0.5123614760354342
90.01,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ESS VERSION UPDATE.eml,eml,ESS VERSION UPDATE,UNRELATED,,0,0,0,0,32.0,0.037037037037037035,0.5431032026999679
89.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTED EMPLOYEES 2021 DECEMBER TO DATE.eml,eml,APPOINTED EMPLOYEES 2021 DECEMBER TO DATE ,UNRELATED,,0,0,0,0,29.0,0.03164556962025317,0.5182379625914434
89.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (50).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,28.0,0.01238390092879257,0.5275228550065131
89.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Overtime Allowance (1).eml,eml,Overtime Allowance,UNRELATED,,0,0,0,0,33.0,0.046012269938650305,0.5436459744490392
89.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DIRECTOR CORPORATE SERVICES EMAIL ADDRESS.eml,eml,DIRECTOR CORPORATE SERVICES EMAIL ADDRESS,UNRELATED,,0,0,0,0,28.0,0.028662420382165606,0.5105849446941715
89.9,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INTERNAL MEMO- FINANCIAL YEAR END -JULY 2022-JUNE 2023 (1).eml,eml,INTERNAL MEMO- FINANCIAL YEAR END -JULY 2022-JUNE 2023,UNRELATED,,0,0,0,0,30.0,0.03492063492063492,0.5241077647006956
89.9,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INTERNAL MEMO- FINANCIAL YEAR END -JULY 2022-JUNE 2023.eml,eml,INTERNAL MEMO- FINANCIAL YEAR END -JULY 2022-JUNE 2023,UNRELATED,,0,0,0,0,30.0,0.03492063492063492,0.5241077647006956
89.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CETA DG WINDOW 2023_24 APPLICATION DOCUMENTS.eml,eml,CETA DG WINDOW 2023/24 APPLICATION DOCUMENTS ,UNRELATED,,0,0,0,0,34.0,0.04792332268370607,0.5509537666456721
89.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADDENDUM TO PORTFOLIO COMMITTEE ON THE PROGRESS OF IPMS.eml,eml,ADDENDUM TO PORTFOLIO COMMITTEE ON THE PROGRESS OF IPMS,UNRELATED,,0,0,0,0,31.0,0.02564102564102564,0.5431528599134565
89.83,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (8).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.018404907975460124,0.5299424202464573
89.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADVERT FOR DIRECTOR TECHNICAL SERVICES.eml,eml,ADVERT FOR DIRECTOR TECHNICAL SERVICES,UNRELATED,,0,0,0,0,30.0,0.03773584905660377,0.5197315377187325
89.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Q3 POE.eml,eml,Q3 POE,UNRELATED,,0,0,0,0,27.0,0.02857142857142857,0.49879951219351987
89.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (10).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.021148036253776436,0.5260511063078925
89.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\signed screening for director corporate and director technical.eml,eml,signed screening for director corporate and director technical,UNRELATED,,0,0,0,0,21.0,0.026402640264026403,0.4406804348181588
89.64,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LA Health -Additional Dependant -Updated  Membership No_ 838181950-Mr BB Ngcobo - ID No_ 820604 6120 080- UP-EI 4_2023.eml,eml,LA Health -Additional Dependant -Updated  Membership No: 838181950-Mr BB Ngcobo - ID No: 820604 6120 080- UP-EI 4/2023,UNRELATED,,0,0,0,0,30.0,0.0220125786163522,0.5343650446201722
89.63,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\BACKGROUND CHECK FORM.eml,eml,BACKGROUND CHECK FORM,UNRELATED,,0,0,0,0,23.0,0.031446540880503145,0.45489218246780255
89.63,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (39).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.015625,0.5306663645933878
89.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NJMPF WORKSHOP.eml,eml,NJMPF WORKSHOP,UNRELATED,,0,0,0,0,28.0,0.009615384615384616,0.526573575074127
89.59,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\HI (1).eml,eml,HI,UNRELATED,,0,0,0,0,27.0,0.00967741935483871,0.516240340595129
89.54,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (2).eml,eml,,UNRELATED,,0,0,0,0,32.0,0.038461538461538464,0.5369747349899855
89.49,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\IMPSA Membership Invoice (1).eml,eml,IMPSA Membership Invoice,UNRELATED,,0,0,0,0,32.0,0.026058631921824105,0.5488486087328425
89.49,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\IMPSA Membership Invoice.eml,eml,IMPSA Membership Invoice,UNRELATED,,0,0,0,0,32.0,0.026058631921824105,0.5488486087328425
89.44,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (69).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,27.0,0.018072289156626505,0.5063253391822718
89.41,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ [CAUTION_EXTERNAL EMAIL] RE_ Phongolo Stakeholder meeting.eml,eml,FW: [CAUTION:EXTERNAL EMAIL] RE: Phongolo Stakeholder meeting,UNRELATED,,0,0,0,0,23.0,0.022950819672131147,0.46119185274477614
89.34,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RFI 100.eml,eml,RFI 100,UNRELATED,,0,0,0,0,26.0,0.02830188679245283,0.4850742007661436
89.34,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RFI 101.eml,eml,RFI 101,UNRELATED,,0,0,0,0,26.0,0.02830188679245283,0.4850742007661436
89.34,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALARY AND WAGE INCREASE (1).eml,eml,SALARY AND WAGE INCREASE,UNRELATED,,0,0,0,0,30.0,0.025396825396825397,0.5280197581928864
89.34,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALARY AND WAGE INCREASE.eml,eml,SALARY AND WAGE INCREASE,UNRELATED,,0,0,0,0,30.0,0.025396825396825397,0.5280197581928864
89.33,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\QUARTER 4 POE.eml,eml,QUARTER 4 POE,UNRELATED,,0,0,0,0,26.0,0.028481012658227847,0.48478537337628014
89.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (11).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,31.0,0.0182370820668693,0.5440712191312811
89.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EXIT FORMS (1).eml,eml,EXIT FORMS,UNRELATED,,0,0,0,0,25.0,0.031545741324921134,0.4706882441678304
89.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FUNERAL COVER BENEFIT FORM.eml,eml,FUNERAL COVER BENEFIT FORM,UNRELATED,,0,0,0,0,27.0,0.028391167192429023,0.4938052344982945
89.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO (2).eml,eml,MEMO,UNRELATED,,0,0,0,0,30.0,0.022222222222222223,0.5297419177269665
89.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO.eml,eml,MEMO,UNRELATED,,0,0,0,0,30.0,0.022222222222222223,0.5297419177269665
89.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (35).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,27.0,0.012461059190031152,0.5095406870338355
89.18,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (112).eml,eml,,UNRELATED,,0,0,0,0,31.0,0.04938271604938271,0.5123824749728825
89.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Employees Headcount.eml,eml,Employees Headcount,UNRELATED,,0,0,0,0,33.0,0.03205128205128205,0.5494019864455059
89.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (21).eml,eml,,UNRELATED,,0,0,0,0,27.0,0.026402640264026403,0.4945761844143082
89.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Emailing_ Community services 2023.eml,eml,Emailing: Community services 2023,UNRELATED,,0,0,0,0,33.0,0.026143790849673203,0.5543965658442017
89.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (59).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.01592356687898089,0.5245385623938909
89.04,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPROVED ORGANOGRAM.eml,eml,APPROVED ORGANOGRAM,UNRELATED,,0,0,0,0,28.0,0.02857142857142857,0.5018576229582787
89.04,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Emailing_ N.T.E COMPANY REGISTRATION 2.eml,eml,Emailing: N.T.E COMPANY REGISTRATION 2,UNRELATED,,0,0,0,0,27.0,0.03761755485893417,0.4827531403676147
89.04,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SUBSISTENCE AND TRAVELLING POLICY.eml,eml,SUBSISTENCE AND TRAVELLING POLICY,UNRELATED,,0,0,0,0,33.0,0.02875399361022364,0.5516007978581404
89.02,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SICK LEAVE TRANSACTIONS.xlsx.eml,eml,SICK LEAVE TRANSACTIONS.xlsx,UNRELATED,,0,0,0,0,30.0,0.026936026936026935,0.5232744361525262
89.01,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (19).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.015197568389057751,0.5349160925777771
88.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REMUNERATION PACKAGES FOR SNR MANAGERS.eml,eml,REMUNERATION PACKAGES FOR SNR MANAGERS,UNRELATED,,0,0,0,0,29.0,0.03536977491961415,0.5042185420196389
88.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REMUNERATION PACKAGES FOR SNR MGRS (1).eml,eml,REMUNERATION PACKAGES FOR SNR MGRS,UNRELATED,,0,0,0,0,29.0,0.03536977491961415,0.5042185420196389
88.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REMUNERATION PACKAGES FOR SNR MGRS.eml,eml,REMUNERATION PACKAGES FOR SNR MGRS,UNRELATED,,0,0,0,0,29.0,0.03536977491961415,0.5042185420196389
88.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ACTING AND CONTRACT.eml,eml,ACTING AND CONTRACT,UNRELATED,,0,0,0,0,26.0,0.025396825396825397,0.4838138249725845
88.9,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\COMMUNITY DEPARTMENT (HALLLS AND THUSONG) JDs.eml,eml,COMMUNITY DEPARTMENT (HALLLS AND THUSONG) JDs,UNRELATED,,0,0,0,0,30.0,0.0380952380952381,0.5108768752748021
88.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ITEM FOR CORPORATE.eml,eml,ITEM FOR CORPORATE,UNRELATED,,0,0,0,0,28.0,0.02531645569620253,0.5035771950926592
88.82,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NEW SECURITY PERSONEL ON SITE.eml,eml,NEW SECURITY PERSONEL ON SITE,UNRELATED,,0,0,0,0,31.0,0.02356902356902357,0.5345994133113627
88.76,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\JULY ITEMS.eml,eml,JULY ITEMS,UNRELATED,,0,0,0,0,31.0,0.04792332268370607,0.5096373391718015
88.76,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REQUEST FOR BANKING DETAILS OF LAW FIRM.eml,eml,REQUEST FOR BANKING DETAILS OF LAW FIRM,UNRELATED,,0,0,0,0,27.0,0.033003300330033,0.4845556359655201
88.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Sengwayo Letter.eml,eml,Sengwayo Letter ,UNRELATED,,0,0,0,0,29.0,0.028846153846153848,0.5086289020725383
88.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NUMBER OF FEMALES.eml,eml,NUMBER OF FEMALES,UNRELATED,,0,0,0,0,30.0,0.018808777429467086,0.5283130146851851
88.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SHEET STREET - Store Receipt.eml,eml,SHEET STREET - Store Receipt,UNRELATED,,0,0,0,0,29.0,0.047619047619047616,0.4889506631533783
88.65,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\S&T TO BE SIGNED.eml,eml,S&T TO BE SIGNED ,UNRELATED,,0,0,0,0,26.0,0.04983388704318937,0.45669226973777804
88.63,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MONTHLY REPORT - UPHONGOLO AS  AT 30 JUNE 2024.xlsx.eml,eml,MONTHLY REPORT - UPHONGOLO AS  AT 30 JUNE 2024.xlsx,UNRELATED,,0,0,0,0,35.0,0.032448377581120944,0.563891325681547
88.58,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (57).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.012738853503184714,0.5230471401247004
88.54,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SKILLS DEVELOPMENT COMMITTE AGENDA.eml,eml,SKILLS DEVELOPMENT COMMITTE AGENDA,UNRELATED,,0,0,0,0,32.0,0.038461538461538464,0.5269555891685017
88.5,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (120).eml,eml,,UNRELATED,,0,0,0,0,28.0,0.01282051282051282,0.5121479717215989
88.48,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (2).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,0.5263231660694389
88.48,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (5).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,0.5263231660694389
88.43,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FEMALES.eml,eml,FEMALES,UNRELATED,,0,0,0,0,25.0,0.028481012658227847,0.4658216921394023
88.43,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REQ02861 is assigned to you for requisition approval.eml,eml,REQ02861 is assigned to you for requisition approval,UNRELATED,,0,0,0,0,29.0,0.016339869281045753,0.5179605212779869
88.36,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (54).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.009523809523809525,0.524060795958007
88.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (13).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,31.0,0.024539877300613498,0.528910520280548
88.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\change of account.eml,eml,change of account,UNRELATED,,0,0,0,0,26.0,0.04220779220779221,0.46128695587309587
88.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (11).eml,eml,,UNRELATED,,0,0,0,0,29.0,0.02348993288590604,0.5099645596883262
88.32,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2023_24 TAX GUIDE.eml,eml,2023/24 TAX GUIDE ,UNRELATED,,0,0,0,0,35.0,0.034375,0.558847086137823
88.27,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NORMAL RETIREMENT.eml,eml,NORMAL RETIREMENT,UNRELATED,,0,0,0,0,26.0,0.023178807947019868,0.47951965961996035
88.26,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Refund form.eml,eml,Refund form,UNRELATED,,0,0,0,0,30.0,0.029605263157894735,0.5130255044970813
