comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
36.78,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (3).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.01775147928994083,
36.77,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\TRAVELLING AND ACCOMODATION.eml,eml,TRAVELLING AND ACCOMODATION,UNRELATED,,0,0,0,0,31.0,0.03773584905660377,
36.69,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SICK LEAVE TRANSACTIONS.xlsx.eml,eml,SICK LEAVE TRANSACTIONS.xlsx,UNRELATED,,0,0,0,0,30.0,0.026936026936026935,
36.63,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INVOICE -UPHONGOLO MUN v N. MSIMANGO-UNFAIR LABOUR PRACTICE.eml,eml,INVOICE -UPHONGOLO MUN v N. MSIMANGO-UNFAIR LABOUR PRACTICE,UNRELATED,,0,0,0,0,31.0,0.03625377643504532,
36.63,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REQ02861 is assigned to you for requisition approval.eml,eml,REQ02861 is assigned to you for requisition approval,UNRELATED,,0,0,0,0,29.0,0.016339869281045753,
36.6,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CERTIFICATE OF SERVICE.eml,eml,CERTIFICATE OF SERVICE,UNRELATED,,0,0,0,0,29.0,0.016025641025641024,
36.59,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (59).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.01592356687898089,
36.57,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SIBUKO J.B. MPANZA _ UPONGOLO LOCAL MUNICIPALITY.eml,eml,FW: SIBUKO J.B. MPANZA / UPONGOLO LOCAL MUNICIPALITY,UNRELATED,,0,0,0,0,31.0,0.03571428571428571,
36.56,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (39).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.015625,
36.55,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CLLR FINANCIAL DISCLOSURE.eml,eml,CLLR FINANCIAL DISCLOSURE,UNRELATED,,0,0,0,0,30.0,0.025477707006369428,
36.54,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALARY AND WAGE INCREASE (1).eml,eml,SALARY AND WAGE INCREASE,UNRELATED,,0,0,0,0,30.0,0.025396825396825397,
36.54,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALARY AND WAGE INCREASE.eml,eml,SALARY AND WAGE INCREASE,UNRELATED,,0,0,0,0,30.0,0.025396825396825397,
36.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DECEMBER CLOSING.eml,eml,DECEMBER CLOSING,UNRELATED,,0,0,0,0,31.0,0.03470031545741325,
36.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SPECIAL LOCAL LABOUR FORUM ITEMS OCTOBER 2020 (003).eml,eml,SPECIAL LOCAL LABOUR FORUM ITEMS OCTOBER 2020 (003),UNRELATED,,0,0,0,0,29.0,0.013513513513513514,
36.27,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (55).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.012698412698412698,
36.27,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (57).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.012738853503184714,
36.26,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Long Service - November 2023.eml,eml,Long Service - November 2023,UNRELATED,,0,0,0,0,33.0,0.05263157894736842,
36.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fwd_ FW_ documents.eml,eml,Fwd: FW: documents,UNRELATED,,0,0,0,0,31.0,0.03225806451612903,
36.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fw_ (9).eml,eml,Fw: ,UNRELATED,,0,0,0,0,30.0,0.022151898734177215,
36.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO (2).eml,eml,MEMO,UNRELATED,,0,0,0,0,30.0,0.022222222222222223,
36.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO.eml,eml,MEMO,UNRELATED,,0,0,0,0,30.0,0.022222222222222223,
36.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LA Health -Additional Dependant -Updated  Membership No_ 838181950-Mr BB Ngcobo - ID No_ 820604 6120 080- UP-EI 4_2023.eml,eml,LA Health -Additional Dependant -Updated  Membership No: 838181950-Mr BB Ngcobo - ID No: 820604 6120 080- UP-EI 4/2023,UNRELATED,,0,0,0,0,30.0,0.0220125786163522,
36.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REQUEST FOR INFORMATION (1).eml,eml,REQUEST FOR INFORMATION,UNRELATED,,0,0,0,0,33.0,0.05198776758409786,
36.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (12).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.02147239263803681,
36.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\BANK CONFIRMATION (1).eml,eml,BANK CONFIRMATION,UNRELATED,,0,0,0,0,31.0,0.031446540880503145,
36.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (33).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.020958083832335328,
36.08,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (60).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.020833333333333332,
36.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO - CONDOLENCES TO KUNENE FAMILY.eml,eml,MEMO - CONDOLENCES TO KUNENE FAMILY,UNRELATED,,0,0,0,0,32.0,0.040498442367601244,
35.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Document from NZ Phakathi (7).eml,eml,Document from NZ Phakathi,UNRELATED,,0,0,0,0,29.0,0.009933774834437087,
35.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Ukuvalwa Kwenyanga Yamadoda (1).eml,eml,Ukuvalwa Kwenyanga Yamadoda,UNRELATED,,0,0,0,0,31.0,0.029940119760479042,
35.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Ukuvalwa Kwenyanga Yamadoda.eml,eml,Ukuvalwa Kwenyanga Yamadoda,UNRELATED,,0,0,0,0,31.0,0.029940119760479042,
35.98,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ORGANOGRAM 2023 2024 (FINANCIAL YEAR).pptx.eml,eml,ORGANOGRAM 2023 2024 (FINANCIAL YEAR).pptx,UNRELATED,,0,0,0,0,30.0,0.019801980198019802,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADVERT (1).eml,eml,ADVERT,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPROVED ORGANISATIONAL STRUCTURE 2022_2023.eml,eml,APPROVED ORGANISATIONAL STRUCTURE 2022/2023,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CONTRACTS & APPOINTMENT LETTERS.eml,eml,CONTRACTS & APPOINTMENT LETTERS,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DRAFT ADVERT FOR HRM.eml,eml,DRAFT ADVERT FOR HRM,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DRAFT RTW CONTRACT.eml,eml,DRAFT RTW CONTRACT,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ITEMS (5).eml,eml,ITEMS,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LEASE.eml,eml,LEASE ,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Memorandum to the Hon Mayor and Hon Speaker_.eml,eml,Memorandum to the Hon Mayor and Hon Speaker.,UNRELATED,,0,0,0,0,31.0,0.0297029702970297,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RECR & SELEC POLICY.eml,eml,RECR & SELEC POLICY,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (1).eml,eml,,UNRELATED,,0,0,0,0,29.0,0.00967741935483871,
35.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SECURITY AND BODY GUARDS.eml,eml,SECURITY AND BODY GUARDS,UNRELATED,,0,0,0,0,30.0,0.0196078431372549,
35.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (2).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.00949367088607595,
35.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (23).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.00949367088607595,
35.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (34).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.00949367088607595,
35.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (54).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,29.0,0.009523809523809525,
35.9,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\OUTSTANDING INVOICE.eml,eml,OUTSTANDING INVOICE,UNRELATED,,0,0,0,0,32.0,0.03903903903903904,
35.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EXCESSIVE USE OF MUNICIPAL PHONES FOR PERSONAL CALLS.eml,eml,EXCESSIVE USE OF MUNICIPAL PHONES FOR PERSONAL CALLS ,UNRELATED,,0,0,0,0,31.0,0.028846153846153848,
35.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NUMBER OF FEMALES.eml,eml,NUMBER OF FEMALES,UNRELATED,,0,0,0,0,30.0,0.018808777429467086,
35.86,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (41).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.018633540372670808,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (1).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (2).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (5).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO (1).eml,eml,MEMO,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MEMO (3).eml,eml,MEMO,UNRELATED,,0,0,0,0,31.0,0.028481012658227847,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SKILLS DEVELOPMENT COMMITTE AGENDA.eml,eml,SKILLS DEVELOPMENT COMMITTE AGENDA,UNRELATED,,0,0,0,0,32.0,0.038461538461538464,
35.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (2).eml,eml,,UNRELATED,,0,0,0,0,32.0,0.038461538461538464,
35.83,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CORP STAFF MEETING (2).eml,eml,CORP STAFF MEETING,UNRELATED,,0,0,0,0,33.0,0.04833836858006042,
35.83,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CORP STAFF MEETING.eml,eml,CORP STAFF MEETING,UNRELATED,,0,0,0,0,33.0,0.04833836858006042,
35.8,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\PSETA News - Quarter 1 2023.eml,eml,PSETA News - Quarter 1 2023,UNRELATED,,0,0,0,0,31.0,0.027950310559006212,
35.76,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Recall_ MSA Progress - uPhongolo Local Municipality.eml,eml,Recall: MSA Progress - uPhongolo Local Municipality,UNRELATED,,0,0,0,0,31.0,0.027607361963190184,
35.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ESS VERSION UPDATE.eml,eml,ESS VERSION UPDATE,UNRELATED,,0,0,0,0,32.0,0.037037037037037035,
35.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\UPHONGOLO REFERENCE CHECK.eml,eml,UPHONGOLO REFERENCE CHECK,UNRELATED,,0,0,0,0,31.0,0.026578073089700997,
35.64,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SPECIAL LLF MINIUTES 22 MAY 2023.eml,eml,SPECIAL LLF MINIUTES 22 MAY 2023,UNRELATED,,0,0,0,0,30.0,0.01639344262295082,
35.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\untitled mail (5).eml,eml,,UNRELATED,,0,0,0,0,30.0,0.016233766233766232,
35.6,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Overtime Allowance (1).eml,eml,Overtime Allowance,UNRELATED,,0,0,0,0,33.0,0.046012269938650305,
35.6,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\testing email (1).eml,eml,testing email,UNRELATED,,0,0,0,0,30.0,0.01597444089456869,
35.6,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\testing email.eml,eml,testing email,UNRELATED,,0,0,0,0,30.0,0.01597444089456869,
35.56,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADDENDUM TO PORTFOLIO COMMITTEE ON THE PROGRESS OF IPMS.eml,eml,ADDENDUM TO PORTFOLIO COMMITTEE ON THE PROGRESS OF IPMS,UNRELATED,,0,0,0,0,31.0,0.02564102564102564,
35.56,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fwd_.eml,eml,Fwd:,UNRELATED,,0,0,0,0,31.0,0.02564102564102564,
35.56,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ITEM ON PMS FRAMEWORK 2023_ 2024.eml,eml,ITEM ON PMS FRAMEWORK 2023/ 2024,UNRELATED,,0,0,0,0,31.0,0.02564102564102564,
35.55,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Confidential.eml,eml,Confidential,UNRELATED,,0,0,0,0,31.0,0.025477707006369428,
35.52,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (19).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.015197568389057751,
35.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REFERENCE CHECK (1).eml,eml,REFERENCE CHECK,UNRELATED,,0,0,0,0,32.0,0.03470031545741325,
35.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REFERENCE CHECK (2).eml,eml,REFERENCE CHECK,UNRELATED,,0,0,0,0,32.0,0.03470031545741325,
35.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REFERENCE CHECK.eml,eml,REFERENCE CHECK,UNRELATED,,0,0,0,0,32.0,0.03470031545741325,
35.45,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (13).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,31.0,0.024539877300613498,
35.37,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Yamaha Baby Grand Piano.eml,eml,Yamaha Baby Grand Piano,UNRELATED,,0,0,0,0,32.0,0.03374233128834356,
35.36,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NEW SECURITY PERSONEL ON SITE.eml,eml,NEW SECURITY PERSONEL ON SITE,UNRELATED,,0,0,0,0,31.0,0.02356902356902357,
35.27,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Synchronization Log_ (40).eml,eml,Synchronization Log:,UNRELATED,,0,0,0,0,30.0,0.012698412698412698,
35.21,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LA Health  -Additional Dependant   - Updated   Certificate of Membership No_ 605947770-Mr JB Mahlaba -ID No_ 840420 5937 085- UP -T 1_2024.eml,eml,LA Health  -Additional Dependant   - Updated   Certificate of Membership No: 605947770-Mr JB Mahlaba -ID No: 840420 5937 085- UP -T 1/2024,UNRELATED,,0,0,0,0,32.0,0.03205128205128205,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2022_2023 SALARY SCALE.eml,eml,2022/2023 SALARY SCALE,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ACTING LETTERS ON 23 MARCH.eml,eml,ACTING LETTERS ON 23 MARCH,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADVERTS (1).eml,eml,ADVERTS,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADVERTS (3).eml,eml,ADVERTS ,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADVERTS.eml,eml,ADVERTS,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER DRAFF.eml,eml,APPOINTMENT LETTER DRAFF,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER FOR CFO.eml,eml,APPOINTMENT LETTER FOR CFO,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPROVED ORGANO 2022_2023.eml,eml,APPROVED ORGANO 2022/2023,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DRAFT CONTRACT FOR DIRECTOR COMMUNITY.eml,eml,DRAFT CONTRACT FOR DIRECTOR COMMUNITY,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DRAFT CONTRACT FOR DIRECTOR CORPORATE.eml,eml,DRAFT CONTRACT FOR DIRECTOR CORPORATE,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EMPLOYEES EMAIL ADDRESSES.eml,eml,EMPLOYEES EMAIL ADDRESSES,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EMPLOYEES EMAIL LIST.eml,eml,EMPLOYEES EMAIL LIST,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FINAL DRAFT OF PCP CONTRACTS.eml,eml,FINAL DRAFT OF PCP CONTRACTS,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FINANCIAL YEAR LEAVE BALANCES REPORT 2023.eml,eml,FINANCIAL YEAR LEAVE BALANCES REPORT 2023,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FIXED OVERTIME FORMAT.eml,eml,FIXED OVERTIME FORMAT,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\HR CLERK ADVERT.eml,eml,HR CLERK ADVERT,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\HR ITEMS TO PORTFOLIO.eml,eml,HR ITEMS TO PORTFOLIO,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ITEM FOR JOB EVALUATION RESOLUTION.eml,eml,ITEM FOR JOB EVALUATION RESOLUTION,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ITEM TO PORTFOLIO ON THE IMPLEMENTATION OF ESS.eml,eml,ITEM TO PORTFOLIO ON THE IMPLEMENTATION OF ESS,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\JDs FOR ADMINISTRATION AND RECORDS UNIT.eml,eml,JDs FOR ADMINISTRATION AND RECORDS UNIT,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\JOB EVALUATION RESULTS 2013 AND SALARY SCALES 2022_2023.eml,eml,JOB EVALUATION RESULTS 2013 AND SALARY SCALES 2022/2023,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LEAVE BALANCES REPORT FOR THE MONTH OF FEBRUARY 2023.eml,eml,LEAVE BALANCES REPORT FOR THE MONTH OF FEBRUARY 2023,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MINUTES FOR DIRECTOR TECHNICAL.eml,eml,MINUTES FOR DIRECTOR TECHNICAL,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\OUTSTANDING JDs FOR CORPORATE SERVICES.eml,eml,OUTSTANDING JDs FOR CORPORATE SERVICES,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\PMS POLICY.eml,eml,PMS POLICY,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\POLICIES REVIEWED ON 23 MAY 2023 AND ORGANO WITH NO EMPLOYEE NAMES.eml,eml,POLICIES REVIEWED ON 23 MAY 2023 AND ORGANO WITH NO EMPLOYEE NAMES,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RECRUITMENT POLICY.eml,eml,RECRUITMENT POLICY,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REQUESTED DISCLOSURES.eml,eml,REQUESTED DISCLOSURES,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REVEIWED S&T POLICY.eml,eml,REVEIWED S&T POLICY,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REVIEW POLICIES.eml,eml,REVIEW POLICIES,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
34.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REVIEWED ORGANOGRAM 22 MAY 2023.eml,eml,REVIEWED ORGANOGRAM 22 MAY 2023,UNRELATED,,0,0,0,0,30.0,0.00964630225080386,
